osmid,highway,oneway,reversed,length,geometry,name,ref,access,lanes,tunnel,maxspeed,bridge,junction
23306340,living_street,False,False,102.99,"LINESTRING (80.2167793 13.0796175, 80.21773 13.0795996)",,,,,,,,
23306321,residential,False,True,24.221999999999998,"LINESTRING (80.2167793 13.0796175, 80.2167756 13.0795683, 80.2167695 13.0793999)",N.S.K. Nagar Main Road,,,,,,,
23306340,living_street,False,True,102.99,"LINESTRING (80.21773 13.0795996, 80.2167793 13.0796175)",,,,,,,,
845727138,secondary,True,False,40.751,"LINESTRING (80.21773 13.0795996, 80.217742 13.0799659)",Anna Arch Road,,,2,,,,
"[23306321, 112869309]",residential,False,True,117.197,"LINESTRING (80.217742 13.0799659, 80.2175884 13.0799982, 80.2173064 13.0800094, 80.2170725 13.0799797, 80.2167711 13.0798866, 80.2167741 13.0797984)","['N.S.K. Nagar 19th Street', 'N.S.K. Nagar Main Road']",,,,,,,
"[102479321, 845727138, 102479334]",secondary,True,False,117.409,"LINESTRING (80.217742 13.0799659, 80.2177457 13.0804129, 80.2177686 13.0809707, 80.2177722 13.0810212)","['Anna Nagar Bridge', 'Anna Arch Road']",,,"['3', '2']",,,yes,
23306344,residential,False,False,70.078,"LINESTRING (80.2260749 13.0866955, 80.2255808 13.0862886)",,,,,,,,
23970132,residential,False,False,98.237,"LINESTRING (80.2260749 13.0866955, 80.226895 13.0863181)",12th Street,,,,,,,
23970132,residential,False,True,74.69,"LINESTRING (80.2260749 13.0866955, 80.2254753 13.0870273)",12th Street,,,,,,,
1299490967,secondary,True,False,3.54,"LINESTRING (80.218188 13.0923103, 80.2181938 13.0923174, 80.2182085 13.0923351)",Anna Nagar 3rd Avenue,,,2,,,,
1187413802,secondary,True,False,12.201,"LINESTRING (80.2190491 13.0964652, 80.2190868 13.0965686)",Anna Nagar 3rd Avenue,,,,,,,
1105443961,secondary,True,False,180.535,"LINESTRING (80.2190491 13.0964652, 80.2175182 13.0970118, 80.217484 13.097024)",New Avadi Road,,,,,,,
23306342,tertiary,True,False,66.886,"LINESTRING (80.2101021 13.0825727, 80.2107192 13.0825498)",4th Avenue (Santhi Colony Road),,,2,,,,
1354908342,tertiary,True,False,7.207,"LINESTRING (80.2101021 13.0825727, 80.2100982 13.082508)",5th Avenue,,,,,,,
1381950187,tertiary,False,False,179.551,"LINESTRING (80.2104587 13.0925437, 80.2088018 13.092598)",Anna Nagar 6th Avenue,,,,,,,
"[145124432, 1381950185]",tertiary,False,True,81.422,"LINESTRING (80.2104587 13.0925437, 80.2104479 13.0923256, 80.2104226 13.0918123)",5th Avenue,,,,,,,
"[1381950186, 26550091]",tertiary,False,True,70.203,"LINESTRING (80.2104587 13.0925437, 80.2105909 13.0925387, 80.2111064 13.0925191)",Anna Nagar 6th Avenue,,,,,,,
1192573702,tertiary,False,False,8.318,"LINESTRING (80.2237089 13.0920298, 80.2236322 13.0920337)",Anna Nagar 6th Avenue,,,2,,,,
23306347,residential,False,True,80.51599999999999,"LINESTRING (80.2237089 13.0920298, 80.2239278 13.0918952, 80.2242731 13.0915641)",6th Avenue,,,,,,,
1090914675,tertiary,True,False,273.963,"LINESTRING (80.2237089 13.0920298, 80.2235971 13.0902057, 80.2235595 13.0895703)",1st Avenue,,,1,,,,
26550054,tertiary,False,False,117.294,"LINESTRING (80.1985128 13.0930485, 80.1978398 13.0930485, 80.1974298 13.0930485)",School Road,,,2,,,,
669057795,primary,True,False,208.326,"LINESTRING (80.1985128 13.0930485, 80.198525 13.0934768, 80.1985401 13.0940106, 80.1985406 13.0940289, 80.1985448 13.0941776, 80.198566 13.0949213)",Jawaharlal Nehru Road (100 Feet Road),SH2,,,,,,
1105443961,secondary,True,False,9.903,"LINESTRING (80.2251035 13.093587, 80.2250329 13.0936436)",New Avadi Road,,,,,,,
1218723879,tertiary,True,False,112.94300000000001,"LINESTRING (80.2251035 13.093587, 80.2249725 13.0934566, 80.2248899 13.0933652, 80.2243982 13.092839)",1st Avenue,,,,,,,
23970116,residential,False,False,81.129,"LINESTRING (80.2236383 13.0857011, 80.2230136 13.0852985)",AE Block 2nd Street,,,,,,,
1351777453,residential,False,False,7.154,"LINESTRING (80.2236383 13.0857011, 80.2236945 13.0857349)",,,,,,,,
393560241,tertiary,True,False,285.213,"LINESTRING (80.2236383 13.0857011, 80.2235795 13.0857961, 80.2235547 13.0858461, 80.2234375 13.0861654, 80.2233838 13.086411, 80.2233838 13.086784, 80.2234002 13.0873003, 80.2234212 13.087928, 80.2234163 13.0882187)",1st Avenue,,,1,,,,
23970137,secondary,True,False,8.543,"LINESTRING (80.2240313 13.085135, 80.223985 13.0851972)",1st Avenue,,,,,,,
23306352,secondary,True,False,142.312,"LINESTRING (80.2240313 13.085135, 80.2231427 13.0844975, 80.2229516 13.0844119)",Anna Nagar 2nd Avenue,,,2,,,,
23306358,secondary,True,False,159.006,"LINESTRING (80.2301525 13.0830148, 80.2299189 13.0830325, 80.2287898 13.0829909, 80.228686 13.0829871)",Kilpauk Garden Road,,,,,,,
184733101,secondary,True,False,86.018,"LINESTRING (80.2326248 13.08327, 80.2333985 13.0834446)",Kilpauk Garden Road,,,,,,,
754508055,tertiary,False,True,46.428,"LINESTRING (80.2385778 13.0833862, 80.2385229 13.0829721)",Taylors Road,,,,,,,
1289116874,tertiary,False,False,10.006,"LINESTRING (80.2385778 13.0833862, 80.2385892 13.0834755)",Taylors Road,,,,,,,
"[1289116873, 1309322627]",secondary,True,False,130.178,"LINESTRING (80.2385778 13.0833862, 80.2383057 13.0834096, 80.2381016 13.0834271, 80.237754 13.0834708, 80.2374656 13.0835104, 80.2373846 13.0835237)",Kilpauk Garden Road,,,,,,,
23802583,secondary,False,False,81.719,"LINESTRING (80.2335591 13.0793851, 80.2335724 13.0786503)",New Avadi Road,,,,,,,
23802583,secondary,False,True,40.09,"LINESTRING (80.2335591 13.0793851, 80.2335536 13.0797456)",New Avadi Road,,,,,,,
31250979,residential,False,False,93.955,"LINESTRING (80.2335591 13.0793851, 80.2344243 13.0794461)",Valliammal street,,,,,,,
217922845,residential,False,True,137.685,"LINESTRING (80.2335591 13.0793851, 80.2330314 13.079368, 80.2325902 13.0793542, 80.2322994 13.0792756)",,,,,,,,
23802581,tertiary,False,False,51.985,"LINESTRING (80.2336168 13.0819456, 80.2340526 13.0817497)",Halls Road,,,,,,,
23802582,secondary,True,False,98.245,"LINESTRING (80.2336168 13.0819456, 80.2331628 13.0820032, 80.2330517 13.0820145, 80.2330255 13.0820172, 80.232716 13.0820487)",Halls Road,,,,,,,
23802583,secondary,False,False,112.752,"LINESTRING (80.2336168 13.0819456, 80.2336008 13.0816375, 80.2335936 13.0814998, 80.2335904 13.0814383, 80.2335821 13.0812798, 80.2335786 13.0812127, 80.2335661 13.0809732, 80.233564 13.0809329)",New Avadi Road,,,,,,,
767910883,tertiary,True,False,36.407,"LINESTRING (80.2495103 13.0813548, 80.2498251 13.08124)",Kilpauk Garden Road,,,,,,,
1039298154,primary,True,False,33.692,"LINESTRING (80.2495103 13.0813548, 80.2496246 13.0816366)",Barnaby Road,,,,,,,
23804689,tertiary,True,False,36.381,"LINESTRING (80.246283 13.0816642, 80.2466186 13.0816505)",Ormes Road,,,,,,,
1393876123,tertiary,False,True,45.033,"LINESTRING (80.246283 13.0816642, 80.2458697 13.0817084)",Ormes Road,,,,,,,
1393876123,tertiary,False,False,45.033,"LINESTRING (80.2458697 13.0817084, 80.246283 13.0816642)",Ormes Road,,,,,,,
23499285,residential,False,False,247.733,"LINESTRING (80.2458697 13.0817084, 80.2458258 13.0811097, 80.2457933 13.0802605, 80.2457838 13.0800122, 80.245762 13.0794832)",Waddles Road,,,,,,,
1393876123,tertiary,False,True,73.604,"LINESTRING (80.2458697 13.0817084, 80.2454125 13.0817577, 80.2451982 13.0818043)",Ormes Road,,,,,,,
397330141,tertiary,True,False,71.931,"LINESTRING (80.2442863 13.0820155, 80.2436356 13.0821449)",Ormes Road,,,,,,,
23499286,residential,False,True,233.853,"LINESTRING (80.2442863 13.0820155, 80.2441481 13.0808618, 80.244082 13.0802655, 80.2440349 13.0799268)",Manickeswari Street,,,,,,,
237621839,primary,True,False,86.754,"LINESTRING (80.2496246 13.0816366, 80.2497674 13.0824043)",Millers Road,,,,,,,
26808454,primary,True,False,30.238,"LINESTRING (80.2504524 13.0858951, 80.2507301 13.0858671)",Purasawalkam High Road,,,,,,,
30972303,primary,False,True,57.858,"LINESTRING (80.2504524 13.0858951, 80.2505405 13.0864083)",Brick Klin Road,,,,,,,
48132792,primary,False,True,13.896,"LINESTRING (80.2504524 13.0858951, 80.2503802 13.0857918)",Millers Road,,,,,,,
26550347,secondary,True,False,219.137,"LINESTRING (80.2504524 13.0858951, 80.2502436 13.0859651, 80.2499424 13.0859622, 80.249498 13.0859467, 80.2486754 13.0859126, 80.2484424 13.0859029)",Purasawalkam High Road,,,,,,,
217685967,tertiary,True,False,70.275,"LINESTRING (80.2466037 13.0834686, 80.2472449 13.0833719)",Ranganathan Avenue,,,,,,,
23499283,residential,False,True,212.945,"LINESTRING (80.2466037 13.0834686, 80.2466946 13.083695, 80.2467745 13.0841978, 80.2470294 13.0841594, 80.2479545 13.0840191)",Thambhuswamy Road,,,,,,,
33622102,tertiary,True,False,97.234,"LINESTRING (80.2466037 13.0834686, 80.2465127 13.0829551, 80.2464651 13.0826048)",,,,,,,,
33622101,residential,False,False,91.747,"LINESTRING (80.2472449 13.0833719, 80.2471208 13.0825557)",Sylvan Lodge Colony 4th Street,,,,,,,
217685967,tertiary,True,False,64.728,"LINESTRING (80.2472449 13.0833719, 80.2478342 13.0832751)",Ranganathan Avenue,,,,,,,
237621839,primary,True,False,70.322,"LINESTRING (80.2498961 13.0831393, 80.2500221 13.0837597)",Millers Road,,,,,,,
237621839,primary,True,False,73.647,"LINESTRING (80.2500221 13.0837597, 80.2501573 13.0844088)",Millers Road,,,,,,,
23499283,residential,False,False,225.821,"LINESTRING (80.2500221 13.0837597, 80.2493047 13.0838664, 80.2479545 13.0840191)",Thambhuswamy Road,,,,,,,
237621837,secondary,True,False,73.78800000000001,"LINESTRING (80.25447 13.0823253, 80.2544442 13.081907, 80.2543854 13.0818091, 80.2542563 13.081772)",Gangadeeshwar Koil Street,,,,,,,
33622114,secondary,True,False,96.46700000000001,"LINESTRING (80.2542563 13.081772, 80.2538611 13.0818489, 80.253546 13.0819103, 80.2533829 13.081942)",Dr Alagappa Road,,,,,,,
33622110,residential,False,True,30.351,"LINESTRING (80.2509867 13.0813494, 80.2509921 13.0810765)",,,,,,,,
23499290,residential,False,False,122.50200000000001,"LINESTRING (80.2509867 13.0813494, 80.2510766 13.0821287, 80.2511709 13.0824326)",Vellala Street,,,,,,,
33622114,secondary,True,False,91.659,"LINESTRING (80.2509867 13.0813494, 80.2503681 13.0813278, 80.2501415 13.0813108)",Dr Alagappa Road,,,,,,,
23499290,residential,False,False,103.902,"LINESTRING (80.2519222 13.0847583, 80.2521622 13.085663)",Vellala Street,,,,,,,
23499290,residential,False,True,53.186,"LINESTRING (80.2519222 13.0847583, 80.2517328 13.084317)",Vellala Street,,,,,,,
33622107,residential,False,False,57.446,"LINESTRING (80.2519222 13.0847583, 80.2524453 13.0846729)",,,,,,,,
23499291,residential,False,True,31.299,"LINESTRING (80.2511709 13.0824326, 80.2514488 13.0823554)",Audiappa Street,,,,,20,,
23499290,residential,False,False,106.875,"LINESTRING (80.2511709 13.0824326, 80.2512292 13.0826101, 80.2512961 13.0828503, 80.2513389 13.0830195, 80.2513647 13.0830977, 80.2514265 13.0833604)",Vellala Street,,,,,,,
23499290,residential,False,True,122.50200000000001,"LINESTRING (80.2511709 13.0824326, 80.2510766 13.0821287, 80.2509867 13.0813494)",Vellala Street,,,,,,,
23500025,tertiary,False,True,18.321,"LINESTRING (80.2543246 13.0902074, 80.2543736 13.0900497)",Tana street,,,,,,,
23500025,tertiary,False,False,40.165,"LINESTRING (80.2543246 13.0902074, 80.2542466 13.090441, 80.2541998 13.0905472)",Tana street,,,,,,,
23500025,tertiary,False,False,13.303,"LINESTRING (80.2541998 13.0905472, 80.2541778 13.0906649)",Tana street,,,,,,,
48057030,residential,False,False,57.586,"LINESTRING (80.2541998 13.0905472, 80.2536728 13.0904785)",,,,,,,,
23500025,tertiary,False,True,40.165,"LINESTRING (80.2541998 13.0905472, 80.2542466 13.090441, 80.2543246 13.0902074)",Tana street,,,,,,,
23500025,tertiary,False,True,18.466,"LINESTRING (80.2542029 13.0913744, 80.2541882 13.0912936, 80.2541875 13.0912524, 80.2541942 13.0912101)",Tana street,,,,,,,
23500025,tertiary,False,False,18.321,"LINESTRING (80.2543736 13.0900497, 80.2543246 13.0902074)",Tana street,,,,,,,
23500025,tertiary,False,True,18.304,"LINESTRING (80.2543736 13.0900497, 80.2544679 13.0899131)",Tana street,,,,,,,
23500026,residential,False,False,150.292,"LINESTRING (80.2543736 13.0900497, 80.2530277 13.0897206)",Thandavarayan Street,,,,,,,
23500026,residential,False,False,88.696,"LINESTRING (80.2530277 13.0897206, 80.2522095 13.0896868)",Thandavarayan Street,,,,,,,
23500026,residential,False,True,150.292,"LINESTRING (80.2530277 13.0897206, 80.2543736 13.0900497)",Thandavarayan Street,,,,,,,
217723250,living_street,False,False,43.685,"LINESTRING (80.2530277 13.0897206, 80.2530827 13.0893314)",,,,,,,,
217723250,living_street,False,True,72.012,"LINESTRING (80.2530277 13.0897206, 80.2530125 13.0898987, 80.2529965 13.0902571, 80.2529903 13.0903671)",,,,,,,,
23500026,residential,False,True,88.696,"LINESTRING (80.2522095 13.0896868, 80.2530277 13.0897206)",Thandavarayan Street,,,,,,,
30977349,residential,False,False,59.067,"LINESTRING (80.2522095 13.0896868, 80.2522082 13.0891556)",Ponnan Street,,,,,,,
30977349,residential,False,True,130.98,"LINESTRING (80.2522095 13.0896868, 80.2521542 13.0908635)",Ponnan Street,,,,,,,
23500029,residential,False,False,35.117,"LINESTRING (80.2522082 13.0891556, 80.2525322 13.0891676)",Shanmugarayan Street,,,,,,,
23500029,residential,False,True,6.199,"LINESTRING (80.2522082 13.0891556, 80.2521516 13.0891473)",Shanmugarayan Street,,,,,,,
30977349,residential,False,True,59.067,"LINESTRING (80.2522082 13.0891556, 80.2522095 13.0896868)",Ponnan Street,,,,,,,
23500029,residential,False,False,50.316,"LINESTRING (80.250987 13.0891425, 80.2514513 13.089127)",Shanmugarayan Street,,,,,,,
30972303,primary,False,False,69.746,"LINESTRING (80.250987 13.0891425, 80.2508915 13.0885222)",Brick Klin Road,,,,,,,
30972303,primary,False,True,42.401,"LINESTRING (80.250987 13.0891425, 80.2510219 13.0895223)",Brick Klin Road,,,,,,,
30247642,residential,False,False,160.162,"LINESTRING (80.2530827 13.0893314, 80.2545066 13.0897202)",Nancy Street,,,,,,,
217723250,living_street,False,False,11.116,"LINESTRING (80.2530827 13.0893314, 80.2530658 13.0892328)",,,,,,,,
217723250,living_street,False,True,43.685,"LINESTRING (80.2530827 13.0893314, 80.2530277 13.0897206)",,,,,,,,
23500025,tertiary,False,False,21.855,"LINESTRING (80.2545066 13.0897202, 80.2544679 13.0899131)",Tana street,,,,,,,
23500025,tertiary,False,True,41.617,"LINESTRING (80.2545066 13.0897202, 80.2545925 13.0893554)",Tana street,,,,,,,
30247642,residential,False,True,160.162,"LINESTRING (80.2545066 13.0897202, 80.2530827 13.0893314)",Nancy Street,,,,,,,
23500025,tertiary,False,False,31.84,"LINESTRING (80.2549816 13.0879829, 80.2549033 13.0882589)",Tana street,,,,,,,
23500025,tertiary,False,True,12.06,"LINESTRING (80.2549816 13.0879829, 80.254978 13.0878745)",Tana street,,,,,,,
23500025,tertiary,False,False,18.304,"LINESTRING (80.2544679 13.0899131, 80.2543736 13.0900497)",Tana street,,,,,,,
23500025,tertiary,False,True,21.855,"LINESTRING (80.2544679 13.0899131, 80.2545066 13.0897202)",Tana street,,,,,,,
23500025,tertiary,False,False,41.023,"LINESTRING (80.2546919 13.0889994, 80.2545925 13.0893554)",Tana street,,,,,,,
23500025,tertiary,False,True,43.614,"LINESTRING (80.2546919 13.0889994, 80.2548005 13.0886217)",Tana street,,,,,,,
30977360,residential,False,True,171.567,"LINESTRING (80.2546919 13.0889994, 80.2531895 13.0885103)",Thandavan Street,,,,,,,
23803371,tertiary,True,False,7.09,"LINESTRING (80.2313773 13.0885534, 80.2313843 13.0886168)",Raji Street,,,,,,,
1105443961,secondary,True,False,133.318,"LINESTRING (80.2313773 13.0885534, 80.2308805 13.0887958, 80.2302787 13.0890942)",New Avadi Road,,,,,,,
23802582,secondary,True,False,84.839,"LINESTRING (80.2325186 13.0821239, 80.2317906 13.0824055)",Halls Road,,,,,,,
28163162,residential,True,False,127.959,"LINESTRING (80.2325186 13.0821239, 80.2326248 13.08327)",,,,,,,,
23802582,secondary,True,False,22.957,"LINESTRING (80.232716 13.0820487, 80.2325186 13.0821239)",Halls Road,,,,,,,
217923922,residential,False,True,105.44999999999999,"LINESTRING (80.232716 13.0820487, 80.2326502 13.0816843, 80.2326159 13.081357, 80.2323689 13.0812915)",,,,,,,,
23802581,tertiary,False,True,25.007,"LINESTRING (80.2355237 13.080595, 80.2353514 13.0807447)",Halls Road,,,,,,,
23802581,tertiary,False,False,169.99599999999998,"LINESTRING (80.2355237 13.080595, 80.2358544 13.0803526, 80.2361277 13.0802473, 80.2362583 13.08022, 80.2366898 13.0802559, 80.2369832 13.0802868)",Halls Road,,,,,,,
30923408,residential,False,False,181.863,"LINESTRING (80.2355237 13.080595, 80.235706 13.0810103, 80.2359978 13.0813447, 80.2362562 13.0816072, 80.2365272 13.0818824)",Sivasankar Street,,,,,,,
754508055,tertiary,False,False,82.599,"LINESTRING (80.2375019 13.0803414, 80.2379393 13.0809499)",Taylors Road,,,,,,,
754508056,tertiary,True,False,56.121,"LINESTRING (80.2375019 13.0803414, 80.2373217 13.0798682)",Taylors Road,,,,,,,
28163153,residential,False,False,135.153,"LINESTRING (80.2379231 13.0776494, 80.2367121 13.0779425)",Ramanathan Street,,,,,,,
184720017,tertiary,False,False,50.819,"LINESTRING (80.2379231 13.0776494, 80.2375791 13.0779602)",Taylors Road,,,,,,,
184720017,tertiary,False,True,17.936,"LINESTRING (80.2379231 13.0776494, 80.2380319 13.0775278)",Taylors Road,,,,,,,
30923461,residential,False,True,81.002,"LINESTRING (80.2374753 13.0780688, 80.2367412 13.0782079)",,,,,,,,
184720017,tertiary,False,True,16.499,"LINESTRING (80.2374753 13.0780688, 80.2375791 13.0779602)",Taylors Road,,,,,,,
184720017,tertiary,False,False,26.374,"LINESTRING (80.2374753 13.0780688, 80.2373485 13.0782315, 80.2373394 13.0782632)",Taylors Road,,,,,,,
184720017,tertiary,False,True,36.028,"LINESTRING (80.2373217 13.0798682, 80.237324 13.0795442)",Taylors Road,,,,,,,
701227134,tertiary,True,False,59.288000000000004,"LINESTRING (80.2373217 13.0798682, 80.2371159 13.0801079, 80.2369832 13.0802868)",,,,,,,,
30923438,residential,False,False,110.791,"LINESTRING (80.2379393 13.0809499, 80.2389621 13.0809353)",,,,,,,,
754508055,tertiary,False,False,65.993,"LINESTRING (80.2379393 13.0809499, 80.2382648 13.0814516)",Taylors Road,,,,,,,
754508055,tertiary,False,True,82.599,"LINESTRING (80.2379393 13.0809499, 80.2375019 13.0803414)",Taylors Road,,,,,,,
1324977890,residential,False,False,56.253,"LINESTRING (80.2379393 13.0809499, 80.2374213 13.0809866)",,,,,,,,
754508055,tertiary,False,True,65.993,"LINESTRING (80.2382648 13.0814516, 80.2379393 13.0809499)",Taylors Road,,,,,,,
30923430,residential,False,True,199.28900000000002,"LINESTRING (80.2382648 13.0814516, 80.2372252 13.0815036, 80.2367603 13.0817559, 80.2365272 13.0818824)",Appa Garden Street,,,,,,,
754508055,tertiary,False,False,114.279,"LINESTRING (80.2382648 13.0814516, 80.238363 13.0821214, 80.2384279 13.0824668)",Taylors Road,,,,,,,
207269329,residential,False,True,198.293,"LINESTRING (80.2442427 13.0836609, 80.2442138 13.0837524, 80.2439843 13.0844218, 80.2436639 13.0853527)",Damodaran Street,,,,,,,
1081351985,secondary,True,False,234.077,"LINESTRING (80.2442427 13.0836609, 80.2443125 13.083744, 80.2447311 13.0846071, 80.2451488 13.0854639, 80.245167 13.0855569)",Purasawalkam High Road,,,,,,,
1048280723,primary,True,False,86.994,"LINESTRING (80.2420828 13.097426, 80.2414906 13.0975368, 80.2412931 13.0975689)",Konnur High Road,,,2,,,,
1348924567,primary,False,True,13.486,"LINESTRING (80.230717 13.099478, 80.230833 13.0994339)",Konnur High Road,,yes,2,,,,
"[1348924563, 1348924566]",secondary,False,True,28.318,"LINESTRING (80.230717 13.099478, 80.2307513 13.0996269, 80.2307742 13.0997265)",Portious Road,,,,,,,
"[1348924564, 1348924565]",primary,False,False,108.26500000000001,"LINESTRING (80.230717 13.099478, 80.2305468 13.0995347, 80.2297711 13.099793)",Konnur High Road,,yes,2,,,,
48754688,residential,False,False,7.405,"LINESTRING (80.2409782 13.0897349, 80.2410377 13.0897677)",,,,,,,,
23802575,secondary,True,False,308.274,"LINESTRING (80.2409782 13.0897349, 80.2408235 13.0904013, 80.240812 13.0905451, 80.2408127 13.0908248, 80.2409009 13.0921585, 80.2409114 13.0924871)",Medavakkam Tank Road,,,,,,,
